,Price_AAPL,Price_AMZN,Price_BA,Price_DIS,Price_GOOGL,Price_INTC,Price_MSFT,Price_NKE,Price_NVDA,Price_SBUX
2007-06-29,17.43428611755371,68.41000366210938,96.16000366210938,34.13999938964844,261.6116027832031,23.739999771118164,29.46999931335449,14.572500228881836,27.540000915527344,13.119999885559082
2007-06-30,17.43428611755371,68.41000366210938,96.16000366210938,34.13999938964844,261.6116027832031,23.739999771118164,29.46999931335449,14.572500228881836,27.540000915527344,13.119999885559082
2007-07-01,17.43428611755371,68.41000366210938,96.16000366210938,34.13999938964844,261.6116027832031,23.739999771118164,29.46999931335449,14.572500228881836,27.540000915527344,13.119999885559082
2007-07-02,17.322856903076172,69.61000061035156,96.7699966430664,34.52000045776367,265.4554443359375,24.270000457763672,29.739999771118164,14.600000381469728,28.68666648864746,13.024999618530272
2007-07-03,18.167142868041992,69.44999694824219,97.6500015258789,34.540000915527344,267.4374389648437,24.59000015258789,30.020000457763672,14.744999885559082,28.733333587646484,13.18000030517578
2007-07-04,18.167142868041992,69.44999694824219,97.6500015258789,34.540000915527344,267.4374389648437,24.59000015258789,30.020000457763672,14.744999885559082,28.733333587646484,13.18000030517578
2007-07-05,18.964284896850582,68.7300033569336,98.36000061035156,34.630001068115234,271.0860900878906,24.600000381469727,29.989999771118164,14.837499618530272,29.040000915527344,13.170000076293944
2007-07-06,18.899999618530277,68.97000122070312,98.87999725341795,34.4900016784668,269.969970703125,24.68000030517578,29.96999931335449,14.917499542236328,29.18000030517578,13.274999618530272
2007-07-07,18.899999618530277,68.97000122070312,98.87999725341795,34.4900016784668,269.969970703125,24.68000030517578,29.96999931335449,14.917499542236328,29.18000030517578,13.274999618530272
2007-07-08,18.899999618530277,68.97000122070312,98.87999725341795,34.4900016784668,269.969970703125,24.68000030517578,29.96999931335449,14.917499542236328,29.18000030517578,13.274999618530272
2007-07-09,18.618572235107425,72.06999969482422,99.9000015258789,34.459999084472656,271.5515441894531,24.959999084472656,29.8700008392334,14.770000457763672,30.02666664123535,13.170000076293944
2007-07-10,18.90714263916016,70.27999877929688,100.25,33.88999938964844,271.94195556640625,24.96999931335449,29.32999992370605,14.612500190734863,30.31999969482422,13.05500030517578
2007-07-11,18.912857055664062,70.7300033569336,100.12000274658205,33.97999954223633,272.50750732421875,24.56999969482422,29.489999771118164,14.612500190734863,30.18666648864746,12.994999885559082
2007-07-12,19.152856826782227,72.79000091552734,100.77999877929688,34.25,272.9379272460937,26.0,30.06999969482422,14.864999771118164,30.76666641235352,12.979999542236328
2007-07-13,19.67571449279785,75.0999984741211,101.87999725341795,34.369998931884766,276.3563537597656,25.96999931335449,29.81999969482422,14.7524995803833,30.57999992370605,13.03499984741211
2007-07-14,19.67571449279785,75.0999984741211,101.87999725341795,34.369998931884766,276.3563537597656,25.96999931335449,29.81999969482422,14.7524995803833,30.57999992370605,13.03499984741211
2007-07-15,19.67571449279785,75.0999984741211,101.87999725341795,34.369998931884766,276.3563537597656,25.96999931335449,29.81999969482422,14.7524995803833,30.57999992370605,13.03499984741211
2007-07-16,19.72857093811035,73.69000244140625,102.06999969482422,34.470001220703125,276.7717590332031,25.950000762939453,30.030000686645508,14.69499969482422,31.13333320617676,13.039999961853027
2007-07-17,19.84428596496582,73.79000091552734,102.0500030517578,34.68000030517578,277.7777709960937,26.32999992370605,30.780000686645508,14.862500190734863,31.0,12.9350004196167
2007-07-18,19.731428146362305,73.31999969482422,101.81999969482422,34.599998474121094,275.0250244140625,25.059999465942383,30.920000076293945,14.920000076293944,30.433332443237305,13.25
2007-07-19,20.0,73.3499984741211,102.4800033569336,34.470001220703125,274.569580078125,25.26000022888184,31.51000022888184,14.957500457763672,30.399999618530277,13.854999542236328
2007-07-20,20.53571510314941,71.62999725341797,103.86000061035156,34.34000015258789,260.3203125,24.549999237060547,31.15999984741211,14.630000114440918,30.06666755676269,13.850000381469728
2007-07-21,20.53571510314941,71.62999725341797,103.86000061035156,34.34000015258789,260.3203125,24.549999237060547,31.15999984741211,14.630000114440918,30.06666755676269,13.850000381469728
2007-07-22,20.53571510314941,71.62999725341797,103.86000061035156,34.34000015258789,260.3203125,24.549999237060547,31.15999984741211,14.630000114440918,30.06666755676269,13.850000381469728
2007-07-23,20.52857208251953,71.73999786376953,104.04000091552734,35.029998779296875,256.5115051269531,24.71999931335449,31.190000534057617,14.850000381469728,30.36666679382324,14.085000038146973
2007-07-24,19.270000457763672,69.25,103.8000030517578,34.75,257.2572631835937,24.530000686645508,30.799999237060547,14.587499618530272,29.56666755676269,14.145000457763672
2007-07-25,19.608572006225582,86.18000030517578,107.2300033569336,34.93000030517578,255.1351318359375,24.5,30.709999084472656,14.457500457763672,29.426666259765625,13.979999542236328
2007-07-26,20.85714340209961,84.01000213623047,103.6999969482422,34.08000183105469,254.25425720214844,24.0,29.979999542236328,14.225000381469728,29.57333374023437,13.71500015258789
2007-07-27,20.549999237060547,84.04000091552734,103.70999908447266,33.7400016784668,256.2012023925781,23.540000915527344,29.38999938964844,13.859999656677246,29.5,13.46500015258789
2007-07-28,20.549999237060547,84.04000091552734,103.70999908447266,33.7400016784668,256.2012023925781,23.540000915527344,29.38999938964844,13.859999656677246,29.5,13.46500015258789
2007-07-29,20.549999237060547,84.04000091552734,103.70999908447266,33.7400016784668,256.2012023925781,23.540000915527344,29.38999938964844,13.859999656677246,29.5,13.46500015258789
2007-07-30,20.204286575317383,82.69999694824219,105.54000091552734,34.0099983215332,258.3133239746094,23.850000381469727,29.399999618530277,14.210000038146973,30.3266658782959,13.489999771118164
2007-07-31,18.82285690307617,78.54000091552734,103.43000030517578,33.0,255.2552490234375,23.6200008392334,28.989999771118164,14.112500190734863,30.50666618347168,13.34000015258789
2007-08-01,19.28571510314941,77.30999755859375,104.52999877929688,33.83000183105469,256.7267150878906,23.799999237060547,29.299999237060547,14.225000381469728,30.280000686645508,13.600000381469728
2007-08-02,19.498571395874023,79.70999908447266,105.93000030517578,34.36000061035156,255.76075744628903,24.299999237060547,29.520000457763672,14.237500190734863,30.14666748046875,13.460000038146973
2007-08-03,18.83571434020996,76.80000305175781,104.23999786376952,33.900001525878906,251.7517547607422,23.90999984741211,28.959999084472656,14.125,28.36000061035156,13.154999732971191
2007-08-04,18.83571434020996,76.80000305175781,104.23999786376952,33.900001525878906,251.7517547607422,23.90999984741211,28.959999084472656,14.125,28.36000061035156,13.154999732971191
2007-08-05,18.83571434020996,76.80000305175781,104.23999786376952,33.900001525878906,251.7517547607422,23.90999984741211,28.959999084472656,14.125,28.36000061035156,13.154999732971191
2007-08-06,19.321428298950195,79.0,104.33999633789062,34.29999923706055,255.2552490234375,24.1299991607666,29.540000915527344,14.36750030517578,28.600000381469727,13.44499969482422
2007-08-07,19.290000915527344,79.13999938964844,103.22000122070312,34.54999923706055,258.2682800292969,24.1299991607666,29.549999237060547,14.515000343322754,29.053333282470703,13.5600004196167
2007-08-08,19.144285202026367,77.77999877929688,102.72000122070312,34.290000915527344,263.1531677246094,24.68000030517578,30.0,14.15250015258789,30.393333435058597,13.859999656677246
2007-08-09,18.055713653564453,74.11000061035156,98.3000030517578,33.0,257.62261962890625,23.920000076293945,29.299999237060547,13.475000381469728,30.75333404541016,14.024999618530272
2007-08-10,17.85714340209961,74.77999877929688,98.44000244140624,33.15999984741211,258.1331481933594,23.979999542236328,28.709999084472656,13.94499969482422,29.3266658782959,14.020000457763672
2007-08-11,17.85714340209961,74.77999877929688,98.44000244140624,33.15999984741211,258.1331481933594,23.979999542236328,28.709999084472656,13.94499969482422,29.3266658782959,14.020000457763672
2007-08-12,17.85714340209961,74.77999877929688,98.44000244140624,33.15999984741211,258.1331481933594,23.979999542236328,28.709999084472656,13.94499969482422,29.3266658782959,14.020000457763672
2007-08-13,18.255714416503903,74.87000274658203,100.0500030517578,33.2400016784668,258.00799560546875,24.020000457763672,28.6299991607666,14.037500381469728,29.00666618347168,13.904999732971191
2007-08-14,17.718570709228516,73.44999694824219,97.62999725341795,32.36000061035156,254.55455017089844,23.799999237060547,28.270000457763672,13.664999961853027,30.13333320617676,13.574999809265137
2007-08-15,17.128570556640625,72.37999725341797,95.51000213623048,31.709999084472656,249.0240173339844,23.21999931335449,28.100000381469727,13.392499923706056,28.86000061035156,13.28499984741211
2007-08-16,16.72142791748047,72.79000091552734,92.73999786376952,32.58000183105469,246.00601196289065,23.100000381469727,27.809999465942383,13.297499656677246,28.3799991607666,13.30500030517578
2007-08-17,17.437143325805664,75.0199966430664,95.93000030517578,32.68000030517578,250.270263671875,23.700000762939453,28.25,13.61750030517578,30.053333282470703,13.350000381469728
2007-08-18,17.437143325805664,75.0199966430664,95.93000030517578,32.68000030517578,250.270263671875,23.700000762939453,28.25,13.61750030517578,30.053333282470703,13.350000381469728
2007-08-19,17.437143325805664,75.0199966430664,95.93000030517578,32.68000030517578,250.270263671875,23.700000762939453,28.25,13.61750030517578,30.053333282470703,13.350000381469728
2007-08-20,17.459999084472656,74.69999694824219,97.20999908447266,32.90999984741211,249.20921325683597,24.11000061035156,28.26000022888184,13.595000267028809,29.933332443237305,13.454999923706056
2007-08-21,18.224285125732425,77.48999786376953,96.9499969482422,33.290000915527344,253.55856323242188,23.88999938964844,28.06999969482422,13.529999732971191,31.553333282470703,13.675000190734863
2007-08-22,18.93000030517578,78.5,97.98999786376952,33.56999969482422,256.6316223144531,24.149999618530277,28.21999931335449,13.547499656677246,32.27333450317383,13.770000457763672
2007-08-23,18.724285125732425,77.30000305175781,96.73999786376952,33.15999984741211,256.3513488769531,24.229999542236328,28.299999237060547,13.50749969482422,32.0,13.760000228881836
2007-08-24,19.32857131958008,79.25,98.47000122070312,33.869998931884766,257.7577514648437,24.790000915527344,28.809999465942383,13.529999732971191,32.16666793823242,13.795000076293944
2007-08-25,19.32857131958008,79.25,98.47000122070312,33.869998931884766,257.7577514648437,24.790000915527344,28.809999465942383,13.529999732971191,32.16666793823242,13.795000076293944
2007-08-26,19.32857131958008,79.25,98.47000122070312,33.869998931884766,257.7577514648437,24.790000915527344,28.809999465942383,13.529999732971191,32.16666793823242,13.795000076293944
2007-08-27,18.89285659790039,78.6500015258789,98.54000091552734,33.84000015258789,256.88690185546875,24.450000762939453,28.489999771118164,13.470000267028809,32.893333435058594,13.6850004196167
2007-08-28,18.117143630981445,76.22000122070312,95.6500015258789,33.20000076293945,253.45346069335935,23.959999084472656,27.93000030517578,13.38249969482422,30.886667251586918,13.4399995803833
2007-08-29,19.154285430908203,79.05000305175781,96.9000015258789,33.88999938964844,256.6966857910156,25.09000015258789,28.59000015258789,13.864999771118164,32.63999938964844,13.739999771118164
2007-08-30,19.464284896850582,78.68000030517578,96.8499984741211,33.470001220703125,255.9559631347656,25.280000686645508,28.450000762939453,13.9399995803833,32.45333480834961,13.675000190734863
2007-08-31,19.78285789489746,79.91000366210938,96.6999969482422,33.599998474121094,257.88287353515625,25.75,28.729999542236328,14.085000038146973,34.106666564941406,13.774999618530272
2007-09-01,19.78285789489746,79.91000366210938,96.6999969482422,33.599998474121094,257.88287353515625,25.75,28.729999542236328,14.085000038146973,34.106666564941406,13.774999618530272
2007-09-02,19.78285789489746,79.91000366210938,96.6999969482422,33.599998474121094,257.88287353515625,25.75,28.729999542236328,14.085000038146973,34.106666564941406,13.774999618530272
2007-09-03,19.78285789489746,79.91000366210938,96.6999969482422,33.599998474121094,257.88287353515625,25.75,28.729999542236328,14.085000038146973,34.106666564941406,13.774999618530272
2007-09-04,20.59428596496582,82.69999694824219,95.91999816894533,34.130001068115234,262.8378295898437,26.18000030517578,28.809999465942383,14.104999542236328,35.15999984741211,13.859999656677246
2007-09-05,19.53714370727539,83.75,95.83999633789062,34.040000915527344,264.1641540527344,25.989999771118164,28.479999542236328,13.86750030517578,34.893333435058594,13.720000267028809
2007-09-06,19.28714370727539,86.20999908447266,96.1999969482422,34.40999984741211,262.02203369140625,26.149999618530277,28.90999984741211,13.949999809265137,35.04666519165039,13.789999961853027
2007-09-07,18.82428550720215,84.5199966430664,94.83999633789062,33.59000015258789,259.9349365234375,25.46999931335449,28.440000534057617,13.675000190734863,33.76666641235352,13.579999923706056
2007-09-08,18.82428550720215,84.5199966430664,94.83999633789062,33.59000015258789,259.9349365234375,25.46999931335449,28.440000534057617,13.675000190734863,33.76666641235352,13.579999923706056
2007-09-09,18.82428550720215,84.5199966430664,94.83999633789062,33.59000015258789,259.9349365234375,25.46999931335449,28.440000534057617,13.675000190734863,33.76666641235352,13.579999923706056
2007-09-10,19.530000686645508,83.33999633789062,95.33000183105467,33.560001373291016,257.4974975585937,25.350000381469727,28.479999542236328,13.787500381469728,33.86000061035156,13.520000457763672
2007-09-11,19.355714797973636,86.27999877929688,97.44000244140624,33.4900016784668,260.9259338378906,25.65999984741211,28.93000030517578,13.88249969482422,34.58000183105469,13.664999961853027
2007-09-12,19.549999237060547,87.30000305175781,98.31999969482422,33.720001220703125,261.5865783691406,25.459999084472656,28.93000030517578,14.020000457763672,33.220001220703125,13.664999961853027
2007-09-13,19.600000381469727,87.26000213623047,98.9499969482422,33.52000045776367,262.65264892578125,25.350000381469727,29.15999984741211,14.220000267028809,33.22999954223633,13.739999771118164
2007-09-14,19.82999992370605,87.7699966430664,99.3499984741211,33.560001373291016,264.6396484375,24.93000030517578,29.040000915527344,14.307499885559082,32.25,13.81999969482422
2007-09-15,19.82999992370605,87.7699966430664,99.3499984741211,33.560001373291016,264.6396484375,24.93000030517578,29.040000915527344,14.307499885559082,32.25,13.81999969482422
2007-09-16,19.82999992370605,87.7699966430664,99.3499984741211,33.560001373291016,264.6396484375,24.93000030517578,29.040000915527344,14.307499885559082,32.25,13.81999969482422
2007-09-17,19.772857666015625,86.91000366210938,98.63999938964844,33.380001068115234,262.91290283203125,24.850000381469727,28.729999542236328,14.077500343322754,32.18000030517578,13.649999618530272
2007-09-18,20.131427764892575,88.75,98.47000122070312,34.58000183105469,267.90289306640625,25.40999984741211,28.93000030517578,14.697500228881836,35.0,13.914999961853027
2007-09-19,20.11000061035156,89.0,100.0199966430664,34.560001373291016,273.6986999511719,25.68000030517578,28.670000076293945,14.640000343322754,34.36000061035156,13.890000343322754
2007-09-20,20.04428482055664,89.6500015258789,101.25,34.040000915527344,276.6916809082031,25.809999465942383,28.420000076293945,14.579999923706056,34.15999984741211,13.744999885559082
2007-09-21,20.592857360839844,91.3000030517578,102.58999633789062,34.599998474121094,280.330322265625,25.8700008392334,28.649999618530277,14.3149995803833,34.4900016784668,13.734999656677246
2007-09-22,20.592857360839844,91.3000030517578,102.58999633789062,34.599998474121094,280.330322265625,25.8700008392334,28.649999618530277,14.3149995803833,34.4900016784668,13.734999656677246
2007-09-23,20.592857360839844,91.3000030517578,102.58999633789062,34.599998474121094,280.330322265625,25.8700008392334,28.649999618530277,14.3149995803833,34.4900016784668,13.734999656677246
2007-09-24,21.18285751342773,92.58999633789062,103.0500030517578,34.31999969482422,284.2942810058594,25.979999542236328,29.07999992370605,14.452500343322754,35.369998931884766,13.574999809265137
2007-09-25,21.882856369018555,93.4800033569336,104.93000030517578,34.06999969482422,284.7847900390625,25.88999938964844,29.559999465942383,14.612500190734863,35.81999969482422,13.545000076293944
2007-09-26,21.82428550720215,93.43000030517578,104.4499969482422,34.52000045776367,284.3643493652344,25.90999984741211,29.5,14.59749984741211,36.66999816894531,13.845000267028809
2007-09-27,22.071428298950195,93.37999725341795,105.45999908447266,34.209999084472656,284.0340270996094,25.76000022888184,29.489999771118164,14.542499542236328,36.77999877929688,13.484999656677246
2007-09-28,21.924285888671875,93.1500015258789,104.98999786376952,34.38999938964844,283.9189147949219,25.86000061035156,29.459999084472656,14.664999961853027,36.2400016784668,13.100000381469728
2007-09-29,21.924285888671875,93.1500015258789,104.98999786376952,34.38999938964844,283.9189147949219,25.86000061035156,29.459999084472656,14.664999961853027,36.2400016784668,13.100000381469728
2007-09-30,21.924285888671875,93.1500015258789,104.98999786376952,34.38999938964844,283.9189147949219,25.86000061035156,29.459999084472656,14.664999961853027,36.2400016784668,13.100000381469728
2007-10-01,22.334285736083984,93.41000366210938,106.6500015258789,34.650001525878906,291.5665588378906,26.3700008392334,29.770000457763672,14.84749984741211,37.77000045776367,13.15999984741211
2007-10-02,22.635713577270508,92.36000061035156,105.93000030517578,34.77000045776367,292.48748779296875,26.3799991607666,29.700000762939453,14.789999961853027,37.40999984741211,13.300000190734863
2007-10-03,22.559999465942383,92.45999908447266,104.72000122070312,34.720001220703125,292.30230712890625,25.809999465942383,29.450000762939453,14.80500030517578,35.81999969482422,13.270000457763672
2007-10-04,22.31999969482422,92.26000213623048,104.5,34.900001525878906,289.8048095703125,25.600000381469727,29.709999084472656,14.84000015258789,35.97999954223633,13.260000228881836
2007-10-05,23.064285278320312,93.43000030517578,102.25,35.470001220703125,297.32232666015625,25.540000915527344,29.84000015258789,15.087499618530272,36.93000030517578,13.420000076293944
2007-10-06,23.064285278320312,93.43000030517578,102.25,35.470001220703125,297.32232666015625,25.540000915527344,29.84000015258789,15.087499618530272,36.93000030517578,13.420000076293944
2007-10-07,23.064285278320312,93.43000030517578,102.25,35.470001220703125,297.32232666015625,25.540000915527344,29.84000015258789,15.087499618530272,36.93000030517578,13.420000076293944
2007-10-08,23.98714256286621,95.8499984741211,101.06999969482422,35.27000045776367,305.1151123046875,25.65999984741211,29.84000015258789,15.0024995803833,37.52999877929688,13.329999923706056
2007-10-09,23.979999542236328,95.31999969482422,101.4499969482422,35.45000076293945,307.8978881835937,25.84000015258789,30.100000381469727,15.442500114440918,36.869998931884766,13.385000228881836
2007-10-10,23.8271427154541,94.66000366210938,98.68000030517578,35.279998779296875,313.00799560546875,25.8799991607666,30.229999542236328,15.46500015258789,36.90999984741211,13.274999618530272
2007-10-11,23.17571449279785,89.33999633789062,96.26000213623048,35.0099983215332,311.3113098144531,25.43000030517578,29.90999984741211,15.2524995803833,35.27000045776367,13.15999984741211
2007-10-12,23.89285659790039,92.37000274658205,96.69000244140624,35.470001220703125,319.0140075683594,25.549999237060547,30.170000076293945,15.787500381469728,36.130001068115234,13.170000076293944
2007-10-13,23.89285659790039,92.37000274658205,96.69000244140624,35.470001220703125,319.0140075683594,25.549999237060547,30.170000076293945,15.787500381469728,36.130001068115234,13.170000076293944
2007-10-14,23.89285659790039,92.37000274658205,96.69000244140624,35.470001220703125,319.0140075683594,25.549999237060547,30.170000076293945,15.787500381469728,36.130001068115234,13.170000076293944
2007-10-15,23.854286193847656,90.52999877929688,94.83000183105467,35.13999938964844,310.3653564453125,25.75,30.040000915527344,15.979999542236328,36.38999938964844,13.05500030517578
2007-10-16,24.2257137298584,89.52999877929688,95.94000244140624,35.0099983215332,308.3083190917969,25.479999542236328,30.31999969482422,15.977499961853027,36.720001220703125,13.03499984741211
2007-10-17,24.678571701049805,90.5500030517578,95.58999633789062,35.380001068115234,317.0570678710937,26.71999931335449,31.07999992370605,15.789999961853027,39.540000915527344,13.199999809265137
2007-10-18,24.78571510314941,89.8499984741211,96.94000244140624,34.779998779296875,320.130126953125,26.96999931335449,31.15999984741211,15.8149995803833,39.5099983215332,13.329999923706056
2007-10-19,24.3457145690918,89.76000213623047,93.9000015258789,33.810001373291016,322.6776733398437,26.299999237060547,30.170000076293945,15.832500457763672,37.38999938964844,13.050000190734863
2007-10-20,24.3457145690918,89.76000213623047,93.9000015258789,33.810001373291016,322.6776733398437,26.299999237060547,30.170000076293945,15.832500457763672,37.38999938964844,13.050000190734863
2007-10-21,24.3457145690918,89.76000213623047,93.9000015258789,33.810001373291016,322.6776733398437,26.299999237060547,30.170000076293945,15.832500457763672,37.38999938964844,13.050000190734863
2007-10-22,24.908571243286133,91.29000091552734,94.93000030517578,34.68000030517578,325.7007141113281,26.63999938964844,30.51000022888184,15.792499542236328,39.15999984741211,13.095000267028809
2007-10-23,26.59428596496582,100.81999969482422,94.9499969482422,34.88999938964844,338.2232360839844,26.799999237060547,30.899999618530277,16.030000686645508,39.34999847412109,13.06999969482422
2007-10-24,26.56142807006836,88.7300033569336,94.26000213623048,35.060001373291016,338.2482604980469,26.01000022888184,31.25,15.864999771118164,38.02000045776367,13.03499984741211
2007-10-25,26.11142921447754,88.20999908447266,96.0,34.45000076293945,334.589599609375,25.88999938964844,31.989999771118164,15.960000038146973,34.70000076293945,13.085000038146973
2007-10-26,26.385713577270508,90.0,96.0199966430664,34.380001068115234,337.6376342773437,25.940000534057617,35.029998779296875,16.15250015258789,34.400001525878906,13.085000038146973
2007-10-27,26.385713577270508,90.0,96.0199966430664,34.380001068115234,337.6376342773437,25.940000534057617,35.029998779296875,16.15250015258789,34.400001525878906,13.085000038146973
2007-10-28,26.385713577270508,90.0,96.0199966430664,34.380001068115234,337.6376342773437,25.940000534057617,35.029998779296875,16.15250015258789,34.400001525878906,13.085000038146973
2007-10-29,26.441429138183597,90.0999984741211,96.98999786376952,34.68000030517578,339.9549560546875,26.26000022888184,34.56999969482422,16.30500030517578,33.59000015258789,13.114999771118164
2007-10-30,26.714284896850582,88.23999786376953,97.33000183105467,34.290000915527344,347.73272705078125,26.270000457763672,35.56999969482422,16.232500076293945,34.81999969482422,13.074999809265137
2007-10-31,27.135713577270508,89.1500015258789,98.58999633789062,34.630001068115234,353.8538513183594,26.899999618530277,36.810001373291016,16.565000534057617,35.380001068115234,13.34000015258789
2007-11-01,26.777143478393555,87.6500015258789,96.5999984741211,33.79999923706055,351.9569702148437,26.5,37.060001373291016,15.954999923706056,35.380001068115234,12.914999961853027
2007-11-02,26.838571548461918,85.9800033569336,97.76000213623048,33.91999816894531,355.9809875488281,26.799999237060547,37.060001373291016,15.967499732971191,36.7400016784668,12.765000343322754
2007-11-03,26.838571548461918,85.9800033569336,97.76000213623048,33.91999816894531,355.9809875488281,26.799999237060547,37.060001373291016,15.967499732971191,36.7400016784668,12.765000343322754
2007-11-04,26.838571548461918,85.9800033569336,97.76000213623048,33.91999816894531,355.9809875488281,26.799999237060547,37.060001373291016,15.967499732971191,36.7400016784668,12.765000343322754
2007-11-05,26.597143173217773,84.37000274658203,97.97000122070312,33.880001068115234,363.1882019042969,26.84000015258789,36.72999954223633,15.845000267028809,36.7400016784668,12.479999542236328
2007-11-06,27.398571014404297,87.2699966430664,97.6999969482422,34.08000183105469,371.2662658691406,27.489999771118164,36.40999984741211,15.9975004196167,37.900001525878906,12.475000381469728
2007-11-07,26.61428642272949,87.04000091552734,96.88999938964844,33.5,366.8368225097656,26.899999618530277,35.52000045776367,15.69499969482422,36.09999847412109,12.05500030517578
2007-11-08,25.067142486572266,83.58000183105469,96.27999877929688,33.630001068115234,347.26727294921875,25.93000030517578,34.7400016784668,15.824999809265137,33.84000015258789,11.699999809265137
2007-11-09,23.624286651611328,78.88999938964844,94.20999908447266,32.7400016784668,332.3173217773437,25.149999618530277,33.72999954223633,15.552499771118164,33.36000061035156,11.28499984741211
2007-11-10,23.624286651611328,78.88999938964844,94.20999908447266,32.7400016784668,332.3173217773437,25.149999618530277,33.72999954223633,15.552499771118164,33.36000061035156,11.28499984741211
2007-11-11,23.624286651611328,78.88999938964844,94.20999908447266,32.7400016784668,332.3173217773437,25.149999618530277,33.72999954223633,15.552499771118164,33.36000061035156,11.28499984741211
2007-11-12,21.96571350097656,77.0,92.86000061035156,32.02000045776367,316.3513488769531,25.3700008392334,33.380001068115234,15.649999618530272,30.030000686645508,11.56999969482422
2007-11-13,24.280000686645508,79.86000061035156,93.6999969482422,33.0099983215332,330.6055908203125,26.13999938964844,34.459999084472656,15.9975004196167,32.68000030517578,11.994999885559082
2007-11-14,23.729999542236328,78.51000213623047,92.79000091552734,31.86000061035156,321.1611633300781,25.850000381469727,33.93000030517578,15.80500030517578,32.16999816894531,12.125
2007-11-15,23.47142791748047,77.8499984741211,91.33999633789062,32.400001525878906,315.14013671875,25.530000686645508,33.7599983215332,15.762499809265137,31.739999771118164,12.050000190734863
2007-11-16,23.770000457763672,78.5999984741211,89.98999786376953,32.529998779296875,317.13214111328125,25.51000022888184,34.09000015258789,15.65999984741211,32.45000076293945,11.585000038146973
2007-11-17,23.770000457763672,78.5999984741211,89.98999786376953,32.529998779296875,317.13214111328125,25.51000022888184,34.09000015258789,15.65999984741211,32.45000076293945,11.585000038146973
2007-11-18,23.770000457763672,78.5999984741211,89.98999786376953,32.529998779296875,317.13214111328125,25.51000022888184,34.09000015258789,15.65999984741211,32.45000076293945,11.585000038146973
2007-11-19,23.42142868041992,79.18000030517578,88.2699966430664,31.25,313.2382507324219,25.170000076293945,33.959999084472656,15.5,30.26000022888184,11.4350004196167
2007-11-20,24.12142944335937,80.38999938964844,87.86000061035156,31.549999237060547,324.5946044921875,25.520000457763672,34.58000183105469,15.56999969482422,30.030000686645508,11.550000190734863
2007-11-21,24.06571388244629,79.76000213623047,87.41000366210938,31.5,330.590576171875,24.6299991607666,34.22999954223633,15.720000267028809,29.709999084472656,11.404999732971191
2007-11-22,24.06571388244629,79.76000213623047,87.41000366210938,31.5,330.590576171875,24.6299991607666,34.22999954223633,15.720000267028809,29.709999084472656,11.404999732971191
2007-11-23,24.505714416503903,81.43000030517578,89.54000091552734,31.84000015258789,338.6886901855469,25.06999969482422,34.11000061035156,15.9375,30.21999931335449,11.53499984741211
2007-11-24,24.505714416503903,81.43000030517578,89.54000091552734,31.84000015258789,338.6886901855469,25.06999969482422,34.11000061035156,15.9375,30.21999931335449,11.53499984741211
2007-11-25,24.505714416503903,81.43000030517578,89.54000091552734,31.84000015258789,338.6886901855469,25.06999969482422,34.11000061035156,15.9375,30.21999931335449,11.53499984741211
2007-11-26,24.648571014404297,81.30000305175781,89.93000030517578,31.239999771118164,333.3333435058594,24.3700008392334,32.970001220703125,15.545000076293944,29.520000457763672,11.09000015258789
2007-11-27,24.972856521606445,85.58999633789062,91.7300033569336,31.71999931335449,337.12213134765625,25.11000061035156,33.060001373291016,15.850000381469728,30.790000915527344,11.30500030517578
2007-11-28,25.74571418762207,90.3000030517578,93.61000061035156,32.689998626708984,346.4764709472656,26.190000534057617,33.70000076293945,16.302499771118164,32.849998474121094,11.479999542236328
2007-11-29,26.3271427154541,89.1500015258789,93.20999908447266,32.810001373291016,348.8488464355469,26.34000015258789,33.59000015258789,16.177499771118164,33.119998931884766,11.520000457763672
2007-11-30,26.031429290771484,90.55999755859376,92.54000091552734,33.150001525878906,346.8468322753906,26.07999992370605,33.599998474121094,16.412500381469727,31.540000915527344,11.69499969482422
2007-12-01,26.031429290771484,90.55999755859376,92.54000091552734,33.150001525878906,346.8468322753906,26.07999992370605,33.599998474121094,16.412500381469727,31.540000915527344,11.69499969482422
2007-12-02,26.031429290771484,90.55999755859376,92.54000091552734,33.150001525878906,346.8468322753906,26.07999992370605,33.599998474121094,16.412500381469727,31.540000915527344,11.69499969482422
2007-12-03,25.551427841186523,90.91000366210938,91.79000091552734,33.040000915527344,341.1061096191406,26.25,32.91999816894531,16.75,32.0,11.404999732971191
2007-12-04,25.687143325805664,94.41000366210938,89.98999786376953,32.75,342.42242431640625,26.309999465942383,32.77000045776367,16.450000762939453,31.96999931335449,11.170000076293944
2007-12-05,26.5,93.19000244140624,90.6999969482422,32.75,349.6046142578125,27.21999931335449,34.150001525878906,16.485000610351562,33.630001068115234,11.324999809265137
2007-12-06,27.135713577270508,94.20999908447266,91.77999877929688,32.720001220703125,357.98797607421875,27.979999542236328,34.54999923706055,16.352500915527344,34.310001373291016,11.425000190734863
2007-12-07,27.757143020629883,94.30999755859376,93.16000366210938,32.790000915527344,357.79278564453125,27.729999542236328,34.529998779296875,16.350000381469727,33.880001068115234,11.3100004196167
2007-12-08,27.757143020629883,94.30999755859376,93.16000366210938,32.790000915527344,357.79278564453125,27.729999542236328,34.529998779296875,16.350000381469727,33.880001068115234,11.3100004196167
